id,verified,email_verified,phone_verified,email,first_name,last_name,referral_code,deactivated,test_user,banned,deleted,created_at,updated_at
94d84132-617a-4720-b82a-775ca6176779,t,t,f,aria.sanchez8785@student.example.com,Aria,Sanchez,STU133233,f,f,f,f,2025-02-20 20:50:52.588,2025-02-20 20:50:52.588
7d597656-ad74-4a06-808b-bbbbaac7a3f4,t,t,f,ethan.lopez63318@student.example.com,Ethan,Lopez,STU162250,f,f,f,f,2025-05-19 20:50:52.588,2025-05-19 20:50:52.588
7b0c29b6-a858-4186-984e-04e517b01d2a,t,t,f,ezra.morgan67310@student.example.com,Ezra,Morgan,STU908443,f,f,f,f,2025-06-23 20:50:52.588,2025-06-23 20:50:52.588
e075898c-1cb0-4374-8442-48d2778a2bb6,t,t,f,gabriel.kelly64573@student.example.com,Gabriel,Kelly,STU667623,f,f,f,f,2024-11-25 20:50:52.588,2024-11-25 20:50:52.588
ddd197ec-eb0d-497c-93f1-002fd78ddf8f,t,t,f,jack.nelson88464@student.example.com,Jack,Nelson,STU727960,f,f,f,f,2025-08-24 20:50:52.588,2025-08-24 20:50:52.588
0ca9a1d2-3f8f-42f4-bc50-1d0b578b49db,t,t,f,stella.brown79598@student.example.com,Stella,Brown,STU506859,f,f,f,f,2025-08-22 20:50:52.588,2025-08-22 20:50:52.588
e7150d9c-0842-4318-82a6-d258a6e537f3,t,t,f,grayson.jackson86830@student.example.com,Grayson,Jackson,STU828255,f,f,f,f,2025-01-10 20:50:52.588,2025-01-10 20:50:52.588
2e138fff-7296-4851-ac21-a51e6fe9b770,t,t,f,owen.murphy8220@student.example.com,Owen,Murphy,STU158889,f,f,f,f,2025-01-14 20:50:52.588,2025-01-14 20:50:52.588
4dd30e2d-a88d-4313-8433-4ff081a36b0f,t,t,f,logan.harris46426@student.example.com,Logan,Harris,STU329492,f,f,f,f,2025-08-13 20:50:52.588,2025-08-13 20:50:52.588
0fb4a4c4-3d3e-4aed-866f-a982843f3b71,t,t,f,ethan.torres28505@student.example.com,Ethan,Torres,STU886039,f,f,f,f,2025-02-21 20:50:52.588,2025-02-21 20:50:52.588
f8a310ef-583d-41ac-912b-44b4e5f6e077,t,t,f,emily.baker79477@student.example.com,Emily,Baker,STU584951,f,f,f,f,2025-01-11 20:50:52.589,2025-01-11 20:50:52.589
ced92bd8-a8bf-4668-914b-97bdace43c22,t,t,f,olivia.nelson525@student.example.com,Olivia,Nelson,STU741131,f,f,f,f,2025-01-15 20:50:52.589,2025-01-15 20:50:52.589
054791cf-8a92-43a9-8bce-2353c864a3cc,t,t,f,james.nguyen71994@student.example.com,James,Nguyen,STU912408,f,f,f,f,2024-11-01 20:50:52.589,2024-11-01 20:50:52.589
e4389934-7262-4303-9ffb-99ebf18f35f9,t,t,f,jaxon.johnson89381@student.example.com,Jaxon,Johnson,STU445884,f,f,f,f,2025-08-09 20:50:52.589,2025-08-09 20:50:52.589
774ff4a6-5b91-46ac-af76-17bad1d92d93,t,t,f,benjamin.adams95426@student.example.com,Benjamin,Adams,STU510103,f,f,f,f,2025-03-07 20:50:52.589,2025-03-07 20:50:52.589
7e25a19d-d674-419e-af0f-aca915fe0c72,t,t,f,jackson.allen79231@student.example.com,Jackson,Allen,STU654160,f,f,f,f,2025-08-05 20:50:52.589,2025-08-05 20:50:52.589
54bfff16-d3c5-4e57-a4c3-f8c671b2ad27,t,t,f,lucas.white85973@student.example.com,Lucas,White,STU188350,f,f,f,f,2025-04-22 20:50:52.589,2025-04-22 20:50:52.589
abf35784-ef8a-468a-a487-a6b8faf985f8,t,t,f,mia.nelson96771@student.example.com,Mia,Nelson,STU869950,f,f,f,f,2025-03-14 20:50:52.589,2025-03-14 20:50:52.589
77b72e77-5f60-42ac-8f2c-86f612ee61fd,t,t,f,maverick.kim92176@student.example.com,Maverick,Kim,STU649033,f,f,f,f,2025-04-23 20:50:52.589,2025-04-23 20:50:52.589
766fdc66-c698-423c-8e6b-a40f985c04ce,t,t,f,penelope.lee33682@student.example.com,Penelope,Lee,STU581885,f,f,f,f,2025-05-09 20:50:52.589,2025-05-09 20:50:52.589
d1ffef94-a975-49cb-acf8-7d7e00448de8,t,t,f,ryan.walker61298@student.example.com,Ryan,Walker,STU350832,f,f,f,f,2025-08-20 20:50:52.589,2025-08-20 20:50:52.589
6a3f9110-efa5-40e4-b81f-fe16d82bbd26,t,t,f,david.morgan48664@student.example.com,David,Morgan,STU249808,f,f,f,f,2025-01-02 20:50:52.589,2025-01-02 20:50:52.589
cf5d8c7a-d9c4-4f5c-870a-0e826f35a94e,t,t,f,owen.johnson50395@student.example.com,Owen,Johnson,STU295094,f,f,f,f,2025-03-14 20:50:52.589,2025-03-14 20:50:52.589
c10d3f44-9b47-4430-9093-f12e2013508d,t,t,f,jackson.morgan66395@student.example.com,Jackson,Morgan,STU388039,f,f,f,f,2025-04-21 20:50:52.589,2025-04-21 20:50:52.589
9401de43-2bad-4461-8148-f2fa6bc117a4,t,t,f,scarlett.perez71424@student.example.com,Scarlett,Perez,STU683931,f,f,f,f,2025-02-16 20:50:52.589,2025-02-16 20:50:52.589
021b15fa-8633-43c4-9cd3-fc6c28830699,t,t,f,riley.sanchez93252@student.example.com,Riley,Sanchez,STU380020,f,f,f,f,2024-12-21 20:50:52.589,2024-12-21 20:50:52.589
83e3c60a-b75b-4626-9961-1cf265d202c6,t,t,f,lillian.king76079@student.example.com,Lillian,King,STU448764,f,f,f,f,2025-08-15 20:50:52.589,2025-08-15 20:50:52.589
da46fb50-7e7a-45d0-99b5-647ee18023f6,t,t,f,asher.smith17782@student.example.com,Asher,Smith,STU768053,f,f,f,f,2025-02-26 20:50:52.589,2025-02-26 20:50:52.589
9e663ae4-d209-40d8-acf3-6a26938d04bb,t,t,f,jayden.carter38977@student.example.com,Jayden,Carter,STU956044,f,f,f,f,2025-08-15 20:50:52.589,2025-08-15 20:50:52.589
a1746b6a-eefe-43de-a7d6-bc4ac6eb334b,t,t,f,riley.howard84148@student.example.com,Riley,Howard,STU283169,f,f,f,f,2025-03-23 20:50:52.589,2025-03-23 20:50:52.589
5d981ebe-f54c-4e9a-9e00-d8cf24ae89f7,t,t,f,grace.scott82292@student.example.com,Grace,Scott,STU527146,f,f,f,f,2025-05-01 20:50:52.589,2025-05-01 20:50:52.589
779f4a46-5198-4706-b498-ac601f8e4933,t,t,f,maverick.johnson9075@student.example.com,Maverick,Johnson,STU114096,f,f,f,f,2025-03-31 20:50:52.589,2025-03-31 20:50:52.589
56d97af8-522b-4da4-85c0-00b5dfe7825e,t,t,f,madison.kelly721@student.example.com,Madison,Kelly,STU344569,f,f,f,f,2025-06-29 20:50:52.589,2025-06-29 20:50:52.589
456e8e42-4305-4ba6-bd3f-3a5749a40709,t,t,f,carter.johnson5269@student.example.com,Carter,Johnson,STU209513,f,f,f,f,2024-10-30 20:50:52.589,2024-10-30 20:50:52.589
9682efd5-bde3-4241-8e73-55c34d38cf42,t,t,f,luke.collins80259@student.example.com,Luke,Collins,STU201231,f,f,f,f,2025-08-07 20:50:52.589,2025-08-07 20:50:52.589
7b8c8b90-15c1-45a0-b451-cd7a70788c79,t,t,f,ella.cook60434@student.example.com,Ella,Cook,STU495487,f,f,f,f,2024-11-25 20:50:52.589,2024-11-25 20:50:52.589
ff5162c4-ea05-4794-ae86-0b78fce6b3f6,t,t,f,elijah.sanchez74255@student.example.com,Elijah,Sanchez,STU106071,f,f,f,f,2025-08-16 20:50:52.589,2025-08-16 20:50:52.589
caabad34-8a60-46f7-aa29-003e2893844b,t,t,f,jayden.robinson19349@student.example.com,Jayden,Robinson,STU654980,f,f,f,f,2025-01-25 20:50:52.589,2025-01-25 20:50:52.589
ef0c6075-211a-4fe2-8c58-dec0852875ff,t,t,f,ryan.evans81763@student.example.com,Ryan,Evans,STU584243,f,f,f,f,2025-02-18 20:50:52.589,2025-02-18 20:50:52.589
94e57c49-d172-4bf4-bc57-00c7aaa4ee45,t,t,f,amelia.white87198@student.example.com,Amelia,White,STU347147,f,f,f,f,2025-01-14 20:50:52.589,2025-01-14 20:50:52.589
aa0e8754-1bdf-4869-886b-2dbd76f8bacf,t,t,f,mia.ramos31589@student.example.com,Mia,Ramos,STU849018,f,f,f,f,2025-08-02 20:50:52.589,2025-08-02 20:50:52.589
b1457323-447a-44c1-9e5f-6e0dc2cdfb3c,t,t,f,penelope.morgan19040@student.example.com,Penelope,Morgan,STU346936,f,f,f,f,2025-09-03 20:50:52.589,2025-09-03 20:50:52.589
02db685d-373d-426e-9194-cf2e9bc3c9c5,t,t,f,lily.clark79951@student.example.com,Lily,Clark,STU794179,f,f,f,f,2025-07-01 20:50:52.589,2025-07-01 20:50:52.589
1e2edfe5-94ca-4167-871f-9f51cfe7d619,t,t,f,lily.cox64262@student.example.com,Lily,Cox,STU356814,f,f,f,f,2024-12-31 20:50:52.589,2024-12-31 20:50:52.589
203335d1-562a-453e-9922-5b8e91a8c37d,t,t,f,ella.gutierrez77715@student.example.com,Ella,Gutierrez,STU801446,f,f,f,f,2025-01-21 20:50:52.589,2025-01-21 20:50:52.589
9e6c3722-63cc-4d0f-9f75-453a939feb31,t,t,f,gabriel.taylor55737@student.example.com,Gabriel,Taylor,STU194988,f,f,f,f,2024-11-16 20:50:52.589,2024-11-16 20:50:52.589
a34f5d51-09f6-4a13-9d76-64f4bdcde0bf,t,t,f,scarlett.thomas14964@student.example.com,Scarlett,Thomas,STU401850,f,f,f,f,2024-11-04 20:50:52.589,2024-11-04 20:50:52.589
171c7e91-0166-4b6c-87f5-097d6c51e9bd,t,t,f,gabriel.adams38760@student.example.com,Gabriel,Adams,STU858876,f,f,f,f,2025-09-06 20:50:52.589,2025-09-06 20:50:52.589
1ae54354-7dd5-4c8e-abdc-8b7f5f45a14f,t,t,f,isaac.kim65580@student.example.com,Isaac,Kim,STU400583,f,f,f,f,2025-01-16 20:50:52.589,2025-01-16 20:50:52.589
da398931-7338-490b-9c54-503bb760c0ec,t,t,f,mia.campbell4302@student.example.com,Mia,Campbell,STU445684,f,f,f,f,2024-11-18 20:50:52.589,2024-11-18 20:50:52.589
5f3f077f-05e8-40b8-b1f4-abf5d05ee09e,t,t,f,sofia.morales56100@student.example.com,Sofia,Morales,STU685659,f,f,f,f,2025-08-06 20:50:52.589,2025-08-06 20:50:52.589
373b2344-0f23-4e26-9c85-650dc1450669,t,t,f,lily.morales18031@student.example.com,Lily,Morales,STU914408,f,f,f,f,2025-07-06 20:50:52.589,2025-07-06 20:50:52.589
19a4b067-be02-4d7a-b949-0585718aebd2,t,t,f,jayden.richardson53812@student.example.com,Jayden,Richardson,STU555929,f,f,f,f,2025-09-14 20:50:52.589,2025-09-14 20:50:52.589
ead1b646-f51b-4459-b61b-37b39aa4688e,t,t,f,ellie.morales87821@student.example.com,Ellie,Morales,STU235396,f,f,f,f,2024-10-29 20:50:52.589,2024-10-29 20:50:52.589
025e8045-33b9-47db-8b8c-36b10d16fed4,t,t,f,noah.nelson5760@student.example.com,Noah,Nelson,STU347101,f,f,f,f,2025-09-14 20:50:52.589,2025-09-14 20:50:52.589
8abd81d0-5df0-4cca-a4da-95f7f4b6781a,t,t,f,natalie.richardson53062@student.example.com,Natalie,Richardson,STU747783,f,f,f,f,2024-11-15 20:50:52.589,2024-11-15 20:50:52.589
cbfe81c5-b235-4c90-bcda-3d4d5ba3e0a9,t,t,f,madison.diaz65883@student.example.com,Madison,Diaz,STU397713,f,f,f,f,2025-03-06 20:50:52.589,2025-03-06 20:50:52.589
b12086e4-9cbb-42e7-8b73-f8b7d67f382c,t,t,f,abigail.collins75528@student.example.com,Abigail,Collins,STU607331,f,f,f,f,2025-01-02 20:50:52.589,2025-01-02 20:50:52.589
24e9c051-6d8c-4ea9-9972-a17c6c5c8f65,t,t,f,chloe.garcia84921@student.example.com,Chloe,Garcia,STU480541,f,f,f,f,2025-04-24 20:50:52.589,2025-04-24 20:50:52.589
b92256a2-531e-4879-ba26-20a87f7ef93b,t,t,f,avery.howard27051@student.example.com,Avery,Howard,STU112361,f,f,f,f,2024-11-17 20:50:52.589,2024-11-17 20:50:52.589
8d954547-830a-4144-9328-ec545c83d5ab,t,t,f,stella.jones61121@student.example.com,Stella,Jones,STU993251,f,f,f,f,2025-06-25 20:50:52.589,2025-06-25 20:50:52.589
572f3a26-1349-4354-b743-0e6fe0e7d537,t,t,f,isaac.williams64434@student.example.com,Isaac,Williams,STU792239,f,f,f,f,2025-05-04 20:50:52.589,2025-05-04 20:50:52.589
1458d996-7fba-4e2a-9e38-29ed40029b48,t,t,f,lucas.cooper88760@student.example.com,Lucas,Cooper,STU910909,f,f,f,f,2025-04-17 20:50:52.589,2025-04-17 20:50:52.589
6d99aaee-42a3-442c-932d-ee776ca85926,t,t,f,sebastian.ward25852@student.example.com,Sebastian,Ward,STU793315,f,f,f,f,2024-11-19 20:50:52.589,2024-11-19 20:50:52.589
5dcf0924-2157-4962-bbcd-608bf203cbfc,t,t,f,julian.rivera32@student.example.com,Julian,Rivera,STU892333,f,f,f,f,2025-03-30 20:50:52.589,2025-03-30 20:50:52.589
cadf9bc2-6c6b-47b0-8cf7-542c9eaacce5,t,t,f,joshua.garcia41835@student.example.com,Joshua,Garcia,STU517484,f,f,f,f,2025-08-17 20:50:52.589,2025-08-17 20:50:52.589
05ab4473-8cc3-407f-9e3f-86c6b6a36fbe,t,t,f,elizabeth.diaz48032@student.example.com,Elizabeth,Diaz,STU186115,f,f,f,f,2025-06-13 20:50:52.589,2025-06-13 20:50:52.589
5f452c78-8a36-45b8-8961-302da5dcbcea,t,t,f,mason.kim19628@student.example.com,Mason,Kim,STU823415,f,f,f,f,2025-07-06 20:50:52.589,2025-07-06 20:50:52.589
964e5c11-d53b-4d88-a60c-2994250ded73,t,t,f,isaiah.cox33395@student.example.com,Isaiah,Cox,STU429327,f,f,f,f,2025-01-26 20:50:52.589,2025-01-26 20:50:52.589
06928a9a-bff9-4e77-b41d-37f6e90982f1,t,t,f,luna.miller98448@student.example.com,Luna,Miller,STU346794,f,f,f,f,2024-12-04 20:50:52.589,2024-12-04 20:50:52.589
d0aeb622-eb5c-4bbe-9ab2-cbe4f0ea96df,t,t,f,scarlett.jones99953@student.example.com,Scarlett,Jones,STU837238,f,f,f,f,2024-12-09 20:50:52.589,2024-12-09 20:50:52.589
daafa311-56e9-4497-929a-c7b66ddc89a8,t,t,f,ellie.collins63937@student.example.com,Ellie,Collins,STU126899,f,f,f,f,2025-02-03 20:50:52.589,2025-02-03 20:50:52.589
ec566605-0358-42c4-a9ab-97a240090ced,t,t,f,addison.morales66319@student.example.com,Addison,Morales,STU726435,f,f,f,f,2025-02-03 20:50:52.589,2025-02-03 20:50:52.589
e9ac7bf2-db53-427f-ad7f-aee783b93c27,t,t,f,addison.morgan18739@student.example.com,Addison,Morgan,STU453671,f,f,f,f,2025-04-28 20:50:52.589,2025-04-28 20:50:52.589
16fe3360-4970-469e-8d0a-5423c779afdb,t,t,f,scarlett.johnson85179@student.example.com,Scarlett,Johnson,STU961079,f,f,f,f,2025-06-19 20:50:52.589,2025-06-19 20:50:52.589
f26b71bc-fa8e-4061-82fe-26c927ee2a98,t,t,f,aria.sanchez72691@student.example.com,Aria,Sanchez,STU929679,f,f,f,f,2025-05-28 20:50:52.589,2025-05-28 20:50:52.589
f6c0ce62-bcc9-4ade-99f1-114f66605696,t,t,f,julian.jackson93414@student.example.com,Julian,Jackson,STU517405,f,f,f,f,2025-06-24 20:50:52.589,2025-06-24 20:50:52.589
e9bba459-2680-40ab-a084-497a830858d3,t,t,f,ryan.kelly48317@student.example.com,Ryan,Kelly,STU792900,f,f,f,f,2025-09-05 20:50:52.589,2025-09-05 20:50:52.589
5326396f-b839-4e8b-95de-8f27b91fc3f8,t,t,f,ryan.morales59108@student.example.com,Ryan,Morales,STU402308,f,f,f,f,2024-12-16 20:50:52.589,2024-12-16 20:50:52.589
4095e14e-5364-4cc1-8288-b17c02c9c9a4,t,t,f,jack.cooper28281@student.example.com,Jack,Cooper,STU110754,f,f,f,f,2024-11-26 20:50:52.589,2024-11-26 20:50:52.589
dd205592-a90c-4746-9aaa-7ba396dce97e,t,t,f,stella.moore70663@student.example.com,Stella,Moore,STU839178,f,f,f,f,2025-01-23 20:50:52.589,2025-01-23 20:50:52.589
88f0822f-d7eb-49c7-a31d-1852effac3fe,t,t,f,benjamin.evans46741@student.example.com,Benjamin,Evans,STU963230,f,f,f,f,2025-05-21 20:50:52.589,2025-05-21 20:50:52.589
b6a728cd-f6f4-4b43-b686-da9cf00231e7,t,t,f,nathan.lewis67141@student.example.com,Nathan,Lewis,STU327153,f,f,f,f,2025-07-12 20:50:52.589,2025-07-12 20:50:52.589
03fbad6c-14ba-49f9-b5bb-008bc88ecb96,t,t,f,elijah.johnson12318@student.example.com,Elijah,Johnson,STU664246,f,f,f,f,2024-11-06 20:50:52.589,2024-11-06 20:50:52.589
9e8efa1b-738f-4d67-afc9-f7f32395d6ba,t,t,f,abigail.flores10854@student.example.com,Abigail,Flores,STU880749,f,f,f,f,2025-08-02 20:50:52.589,2025-08-02 20:50:52.589
169eb11a-232f-4318-a0cf-50955fcd8030,t,t,f,isaac.bailey5791@student.example.com,Isaac,Bailey,STU592860,f,f,f,f,2025-01-11 20:50:52.589,2025-01-11 20:50:52.589
7deaf563-01ee-4815-ae85-06a7af65ec73,t,t,f,grayson.ward95160@student.example.com,Grayson,Ward,STU434003,f,f,f,f,2025-04-21 20:50:52.589,2025-04-21 20:50:52.589
a3a4ec6e-6015-4d7f-9da2-883595e2d434,t,t,f,mia.nelson60213@student.example.com,Mia,Nelson,STU501949,f,f,f,f,2024-11-22 20:50:52.589,2024-11-22 20:50:52.589
2afc7d9d-39e2-4676-bfc7-c9dd926b38fc,t,t,f,sophia.torres2337@student.example.com,Sophia,Torres,STU163915,f,f,f,f,2024-12-20 20:50:52.589,2024-12-20 20:50:52.589
53da24fe-a349-45c3-9ee5-2d9114b0d326,t,t,f,lily.gomez91462@student.example.com,Lily,Gomez,STU918867,f,f,f,f,2025-08-04 20:50:52.590,2025-08-04 20:50:52.590
d1401f9a-89d6-4d62-be0d-fd64a7175fff,t,t,f,camila.robinson32640@student.example.com,Camila,Robinson,STU359898,f,f,f,f,2025-08-09 20:50:52.590,2025-08-09 20:50:52.590
77ae282e-9ff2-47bf-af1f-50f46a932884,t,t,f,isaiah.baker25983@student.example.com,Isaiah,Baker,STU433422,f,f,f,f,2025-09-06 20:50:52.590,2025-09-06 20:50:52.590
875d00d5-1a06-4d3a-8888-911672878a02,t,t,f,gabriel.miller28794@student.example.com,Gabriel,Miller,STU990571,f,f,f,f,2025-03-17 20:50:52.590,2025-03-17 20:50:52.590
dbe391b0-8718-4211-84a9-9b5da26a6df9,t,t,f,abigail.hernandez71507@student.example.com,Abigail,Hernandez,STU949101,f,f,f,f,2025-03-18 20:50:52.590,2025-03-18 20:50:52.590
63e475a6-e0bc-4c56-ba47-12c5bdfe0bf0,t,t,f,levi.carter2014@student.example.com,Levi,Carter,STU339119,f,f,f,f,2025-06-17 20:50:52.590,2025-06-17 20:50:52.590
2db6525c-0e43-436d-8dae-5a4aa849074f,t,t,f,nora.cruz5571@student.example.com,Nora,Cruz,STU551058,f,f,f,f,2025-06-03 20:50:52.590,2025-06-03 20:50:52.590
df4a0dda-8c95-427d-b10d-d6ee44010b11,t,t,f,theodore.martinez53009@student.example.com,Theodore,Martinez,STU184718,f,f,f,f,2024-12-05 20:50:52.590,2024-12-05 20:50:52.590
5642f8e9-eff7-4ec1-aa20-ef699e819fe2,t,t,f,penelope.richardson19542@student.example.com,Penelope,Richardson,STU623513,f,f,f,f,2025-04-06 20:50:52.590,2025-04-06 20:50:52.590
61e07ea4-b096-4279-803b-3e14f3fb8cd2,t,t,f,emma.morgan19678@student.example.com,Emma,Morgan,STU242242,f,f,f,f,2025-04-03 20:50:52.590,2025-04-03 20:50:52.590
503bf387-4892-4eb9-a5ff-f7a935cc76cf,t,t,f,ezra.morris3756@student.example.com,Ezra,Morris,STU262001,f,f,f,f,2025-09-08 20:50:52.590,2025-09-08 20:50:52.590
c4965a5e-f9b0-4dd7-a5a4-6be0bb6d6f86,t,t,f,noah.king48778@student.example.com,Noah,King,STU934890,f,f,f,f,2025-06-17 20:50:52.590,2025-06-17 20:50:52.590
69c2b47d-8e76-4e12-babc-5c7982912304,t,t,f,lincoln.wilson7180@student.example.com,Lincoln,Wilson,STU172158,f,f,f,f,2025-07-28 20:50:52.590,2025-07-28 20:50:52.590
e4d16d9b-ad3a-4e68-a2e8-fc98246ecafa,t,t,f,julian.mitchell42251@student.example.com,Julian,Mitchell,STU782962,f,f,f,f,2025-02-05 20:50:52.590,2025-02-05 20:50:52.590
716997c6-7363-4c5f-bca3-8c3e7309286e,t,t,f,layla.robinson14200@student.example.com,Layla,Robinson,STU847248,f,f,f,f,2025-05-23 20:50:52.590,2025-05-23 20:50:52.590
66a43d3e-d62a-4e94-84dd-f1a50a00171a,t,t,f,penelope.hall51782@student.example.com,Penelope,Hall,STU287491,f,f,f,f,2025-07-31 20:50:52.590,2025-07-31 20:50:52.590
9d98a59a-7241-4159-9a82-428eb208fbdf,t,t,f,avery.lopez17142@student.example.com,Avery,Lopez,STU583389,f,f,f,f,2025-04-06 20:50:52.590,2025-04-06 20:50:52.590
aa7bba95-93ba-4c40-9471-11b11b715c27,t,t,f,riley.howard89378@student.example.com,Riley,Howard,STU114036,f,f,f,f,2025-02-27 20:50:52.590,2025-02-27 20:50:52.590
56e29ed5-53a8-468e-a628-5ad4783a6dcf,t,t,f,hannah.baker50645@student.example.com,Hannah,Baker,STU683361,f,f,f,f,2025-09-18 20:50:52.590,2025-09-18 20:50:52.590
4305c9b7-6907-4cbb-9078-bbb7b6215bbf,t,t,f,asher.jackson56720@student.example.com,Asher,Jackson,STU370053,f,f,f,f,2025-01-12 20:50:52.590,2025-01-12 20:50:52.590
7bf32634-d2ae-4de6-bbc9-d9504f1c3a48,t,t,f,benjamin.ortiz56458@student.example.com,Benjamin,Ortiz,STU486671,f,f,f,f,2025-08-22 20:50:52.590,2025-08-22 20:50:52.590
291e0687-2802-48cd-ad9d-0f2ff149b8c8,t,t,f,nathan.parker8045@student.example.com,Nathan,Parker,STU998073,f,f,f,f,2025-07-02 20:50:52.590,2025-07-02 20:50:52.590
c402fd29-02a6-46ba-93ad-b41c1fa622e8,t,t,f,camila.ortiz77627@student.example.com,Camila,Ortiz,STU134290,f,f,f,f,2025-07-29 20:50:52.590,2025-07-29 20:50:52.590
33615ad7-4476-4edf-8589-40456a71963f,t,t,f,alexander.brown90418@student.example.com,Alexander,Brown,STU109255,f,f,f,f,2025-02-18 20:50:52.590,2025-02-18 20:50:52.590
ed3dd7e4-2dd8-486d-806a-9835fc25fa4f,t,t,f,gabriel.thompson75403@student.example.com,Gabriel,Thompson,STU569907,f,f,f,f,2025-06-23 20:50:52.590,2025-06-23 20:50:52.590
0fb921ca-f243-44db-bd93-0ce6c94eb305,t,t,f,jackson.ward47417@student.example.com,Jackson,Ward,STU655264,f,f,f,f,2024-12-26 20:50:52.590,2024-12-26 20:50:52.590
bce7d0f0-0d4c-4957-bd4d-2c0408ed13cb,t,t,f,lucas.harris31430@student.example.com,Lucas,Harris,STU636959,f,f,f,f,2025-04-22 20:50:52.590,2025-04-22 20:50:52.590
26457103-f0b2-4ba2-ade0-c8206ffdedd3,t,t,f,isaiah.thomas14779@student.example.com,Isaiah,Thomas,STU336320,f,f,f,f,2025-08-21 20:50:52.590,2025-08-21 20:50:52.590
78bde6ff-a358-448e-97ed-97718aed67ca,t,t,f,addison.sanchez19918@student.example.com,Addison,Sanchez,STU729089,f,f,f,f,2025-05-15 20:50:52.590,2025-05-15 20:50:52.590
60171d22-a1d1-4f22-892a-f3ed671255f2,t,t,f,zoey.howard36530@student.example.com,Zoey,Howard,STU528438,f,f,f,f,2025-07-29 20:50:52.590,2025-07-29 20:50:52.590
0f3e7885-4fc8-43c0-b606-642c86a33fb6,t,t,f,ella.miller81269@student.example.com,Ella,Miller,STU186304,f,f,f,f,2025-04-06 20:50:52.590,2025-04-06 20:50:52.590
e03b03fb-cadb-4e54-84a5-bf1bd8fc3a39,t,t,f,mila.morris69372@student.example.com,Mila,Morris,STU284908,f,f,f,f,2025-03-15 20:50:52.590,2025-03-15 20:50:52.590
05115065-83e7-428f-a3a3-5b5c06935a65,t,t,f,mila.morris85549@student.example.com,Mila,Morris,STU269181,f,f,f,f,2025-09-09 20:50:52.590,2025-09-09 20:50:52.590
86e5a239-6917-40e7-89ed-2df7dea879e1,t,t,f,sebastian.turner88330@student.example.com,Sebastian,Turner,STU330829,f,f,f,f,2024-12-03 20:50:52.590,2024-12-03 20:50:52.590
0903f63e-45d4-4122-9d09-4bebacae3499,t,t,f,abigail.sanchez37028@student.example.com,Abigail,Sanchez,STU821370,f,f,f,f,2025-04-28 20:50:52.590,2025-04-28 20:50:52.590
e1dec8d2-8bfa-4c19-98c6-8c2a729ab49f,t,t,f,wyatt.allen62366@student.example.com,Wyatt,Allen,STU259871,f,f,f,f,2025-07-31 20:50:52.590,2025-07-31 20:50:52.590
9b2049f2-c063-4ea1-9c59-0e8dca25f3d3,t,t,f,aiden.parker25021@student.example.com,Aiden,Parker,STU644301,f,f,f,f,2025-08-24 20:50:52.590,2025-08-24 20:50:52.590
f3c02d85-3137-498f-bfda-be5fba2b3c2d,t,t,f,scarlett.lopez81173@student.example.com,Scarlett,Lopez,STU601010,f,f,f,f,2025-03-15 20:50:52.590,2025-03-15 20:50:52.590
85e4ea8f-cf64-412e-87fb-793d6de69c6b,t,t,f,camila.robinson79063@student.example.com,Camila,Robinson,STU523740,f,f,f,f,2024-11-11 20:50:52.590,2024-11-11 20:50:52.590
04a4cf39-127b-493c-8f5e-613a98e66920,t,t,f,jack.morgan75529@student.example.com,Jack,Morgan,STU450336,f,f,f,f,2025-05-07 20:50:52.590,2025-05-07 20:50:52.590
675a61e7-ba8c-46d4-9091-561be26372f4,t,t,f,david.ward48460@student.example.com,David,Ward,STU907332,f,f,f,f,2025-01-26 20:50:52.590,2025-01-26 20:50:52.590
a4265d04-fcff-4234-86a8-b5b370982b3f,t,t,f,emily.carter12806@student.example.com,Emily,Carter,STU975603,f,f,f,f,2025-06-15 20:50:52.590,2025-06-15 20:50:52.590
a0194304-cdd6-4b17-8b8f-2f9b0830c75c,t,t,f,william.edwards58277@student.example.com,William,Edwards,STU675534,f,f,f,f,2025-09-17 20:50:52.590,2025-09-17 20:50:52.590
dcf366c8-0d83-41fa-9c8d-8160e4f960dc,t,t,f,sebastian.ward90776@student.example.com,Sebastian,Ward,STU449707,f,f,f,f,2025-03-11 20:50:52.590,2025-03-11 20:50:52.590
fe727c96-9bd3-4b95-9dd1-989edb814741,t,t,f,gabriel.morales38632@student.example.com,Gabriel,Morales,STU172702,f,f,f,f,2024-12-22 20:50:52.590,2024-12-22 20:50:52.590
bb8ffa38-f2d4-4d20-987f-7a6adbe59649,t,t,f,maverick.ramos49496@student.example.com,Maverick,Ramos,STU471701,f,f,f,f,2025-06-13 20:50:52.590,2025-06-13 20:50:52.590
ab2fcbb0-022f-4665-b482-9ac2f23279f3,t,t,f,joshua.peterson36277@student.example.com,Joshua,Peterson,STU513041,f,f,f,f,2025-01-20 20:50:52.590,2025-01-20 20:50:52.590
83402452-1931-4cb1-8401-50804a43d4ba,t,t,f,alexander.wilson90390@student.example.com,Alexander,Wilson,STU824995,f,f,f,f,2024-12-27 20:50:52.590,2024-12-27 20:50:52.590
c9339044-10a2-49c4-9ec0-cc24c2e2f6f3,t,t,f,victoria.lee57309@student.example.com,Victoria,Lee,STU171164,f,f,f,f,2025-05-15 20:50:52.590,2025-05-15 20:50:52.590
